Date,Observer,Location,Point,StandardizedLocationName,LocalSurveyName,Species,whattodowiththissighting,Quantity,Heard/Seen,Angle (deg),Distance (m),Breeding Code,Flyover,Notes
5/5/2014,Crystina,WMWR,3,,,STFL,KEEP,1,S,130,30,,,
5/5/2014,Crystina,WMWR,3,,,NOMO,KEEP,1,H,80,60,,,
5/5/2014,Crystina,WMWR,3,,,sparrow sp.,KEEP,1,S,170,40,,Landed,
5/5/2014,Crystina,WMWR,3,,,CHSP,KEEP,4,S,30,30,,Landed,
5/5/2014,Crystina,WMWR,4,,,DICK,KEEP,1,H,330,40,S,,
5/5/2014,Crystina,WMWR,4,,,EAPH,KEEP,1,H,160,120,,,
5/5/2014,Crystina,WMWR,4,,,CHSP,KEEP,1,H,340,30,,,
5/5/2014,Crystina,WMWR,4,,,MODO,KEEP,1,S,40,40,,,
5/5/2014,Crystina,WMWR,4,,,LASP,KEEP,1,S,80,30,,Landed,seen then heard
5/5/2014,Crystina,WMWR,4,,,CANG,KEEP,3,H,180,170,,Landed,heard then seen
5/5/2014,Crystina,WMWR,4,,,STFL,KEEP,1,H,170,60,,Landed,heard then seen
5/5/2014,Crystina,WMWR,4,,,sparrow sp.,KEEP,2,S,160,30,,Landed,
5/5/2014,Crystina,WMWR,4,,,MODO,KEEP,1,S,70,50,,Flyover,
5/5/2014,Crystina,WMWR,4,,,LASP,KEEP,1,H,350,40,S,,
5/5/2014,Crystina,WMWR,4,,,GRSP,KEEP,1,H,50,30,,,
5/5/2014,Crystina,WMWR,5,,,GRSP,KEEP,1,H,30,20,S,,heard then seen
5/5/2014,Crystina,WMWR,5,,,NOBO,KEEP,1,H,170,80,,,
5/5/2014,Crystina,WMWR,5,,,EAME,KEEP,1,H,50,200,,,really far away
5/5/2014,Crystina,WMWR,5,,,NOMO,KEEP,1,H,190,150,,,over hill
5/5/2014,Crystina,WMWR,5,,,EAME,KEEP,1,S,20,90,,Landed,
5/5/2014,Crystina,WMWR,6,,,TUVU,KEEP,1,H,200,150,,Flyover,
5/5/2014,Crystina,WMWR,6,,,DICK,KEEP,1,H,10,30,,,
5/5/2014,Crystina,WMWR,6,,,PABU,KEEP,1,H,210,70,,,
5/5/2014,Crystina,WMWR,6,,,EAME,KEEP,1,H,70,60,,,
5/5/2014,Crystina,WMWR,6,,,FISP,KEEP,1,H,60,100,,,
5/5/2014,Crystina,WMWR,6,,,LASP,KEEP,2,S,300,30,,,
5/5/2014,Crystina,WMWR,6,,,AMRO,KEEP,1,H,170,150,,,
5/5/2014,Crystina,WMWR,6,,,NOBO,KEEP,1,H,140,90,,,
5/5/2014,Crystina,WMWR,6,,,REVI,KEEP,1,H,200,100,,,
5/5/2014,Crystina,WMWR,6,,,DICK,KEEP,1,H,150,50,,,
5/5/2014,Crystina,WMWR,6,,,FISP,KEEP,1,H,160,100,,,
5/5/2014,Crystina,WMWR,6,,,NOCA,KEEP,2,S,250,50,,Landed,
5/5/2014,Crystina,WMWR,6,,,RBWO,KEEP,1,H,200,80,,,
5/5/2014,Crystina,WMWR,6,,,TUTI,KEEP,1,H,250,100,,,
5/5/2014,Crystina,WMWR,7,,,EAME,KEEP,1,H,50,150,,,
5/5/2014,Crystina,WMWR,7,,,EAME,KEEP,1,H,330,100,,,
5/5/2014,Crystina,WMWR,7,,,FISP,KEEP,1,H,350,200,,,
5/5/2014,Crystina,WMWR,7,,,DICK,KEEP,1,H,120,200,,,
5/5/2014,Crystina,WMWR,7,,,MODO,KEEP,1,S,80,90,,,
5/5/2014,Crystina,WMWR,7,,,TUVU,KEEP,1,S,170,250,,Flyover,
5/5/2014,Crystina,WMWR,7,,,FISP,KEEP,1,H,200,300,,,"very far away, distance is an estimate"
5/5/2014,Crystina,WMWR,7,,,NOBO,KEEP,1,H,160,150,,,
5/5/2014,Crystina,WMWR,7,,,GRSP,KEEP,1,S,60,30,,,
5/5/2014,Crystina,WMWR,8,,,DICK,KEEP,1,H,250,40,S,,
5/5/2014,Crystina,WMWR,8,,,NOBO,KEEP,1,H,200,30,,,
5/5/2014,Crystina,WMWR,8,,,EAME,KEEP,1,H,190,60,,,
5/5/2014,Crystina,WMWR,8,,,NOBO,KEEP,1,H,30,40,,,
5/5/2014,Crystina,WMWR,8,,,LASP,KEEP,1,H,170,20,S,,
5/5/2014,Crystina,WMWR,8,,,sparrow sp.,KEEP,1,S,340,50,,Landed,
5/5/2014,Crystina,WMWR,8,,,GRSP,KEEP,1,H,180,30,,,
5/5/2014,Crystina,WMWR,8,,,EAME,KEEP,1,H,160,150,,,
5/5/2014,Crystina,WMWR,8,,,LASP,KEEP,1,H,290,30,,,
5/5/2014,Crystina,WMWR,8,,,TUVU,KEEP,2,S,90,170,,Flyover,
5/5/2014,Crystina,WMWR,9,,,EAME,KEEP,1,H,60,150,S,,
5/5/2014,Crystina,WMWR,9,,,GRSP,KEEP,1,H,190,30,,,
5/5/2014,Crystina,WMWR,9,,,EAME,KEEP,1,H,240,200,S,,
5/5/2014,Crystina,WMWR,9,,,TUVU,KEEP,1,S,310,120,,Flyover,
5/5/2014,Crystina,WMWR,9,,,KILL,KEEP,1,H,350,160,,,
5/5/2014,Crystina,WMWR,9,,,EAME,KEEP,1,H,180,250,S,,
5/5/2014,Crystina,WMWR,10,,,EAME,KEEP,1,H,240,150,S,,
5/5/2014,Crystina,WMWR,10,,,CCSP,KEEP,4,S,50,20,,Landed,
5/5/2014,Crystina,WMWR,10,,,EAME,KEEP,1,H,170,60,S,,
5/5/2014,Crystina,WMWR,10,,,WEKI,KEEP,1,S,300,40,,,
5/5/2014,Crystina,WMWR,10,,,EAME,KEEP,1,H,190,50,,,rattle call
5/5/2014,Crystina,WMWR,10,,,CANG,KEEP,1,S,160,150,,Flyover,
5/5/2014,Crystina,WMWR,10,,,TUVU,KEEP,1,S,20,250,,Flyover,
5/5/2014,Crystina,WMWR,10,,,NOBO,KEEP,1,H,130,100,,,
5/5/2014,Crystina,WMWR,11,,,NOCA,KEEP,1,H,290,60,,,
5/5/2014,Crystina,WMWR,11,,,PABU,KEEP,1,H,210,200,,,
5/5/2014,Crystina,WMWR,11,,,UNKNOWN,KEEP,1,H,210,200,,,later id'ed as WEVI
5/5/2014,Crystina,WMWR,11,,,MODO,KEEP,2,S,270,150,,Landed,
5/5/2014,Crystina,WMWR,11,,,PABU,KEEP,1,H,320,100,,,
5/5/2014,Crystina,WMWR,11,,,AMCR,KEEP,1,S,300,150,,Flyover,
5/5/2014,Crystina,WMWR,11,,,RTHA,KEEP,1,S,280,150,,,
5/5/2014,Crystina,WMWR,11,,,hummingbird sp.,KEEP,1,S,90,10,,Flyover,
5/5/2014,Crystina,WMWR,11,,,LASP,KEEP,1,H,70,30,,Landed,heard then seen
5/5/2014,Crystina,WMWR,12,,,FISP,KEEP,1,H,160,50,,,"along treeline, maybe in trees"
5/5/2014,Crystina,WMWR,12,,,EAME,KEEP,1,H,220,150,,,
5/5/2014,Crystina,WMWR,12,,,TUTI,KEEP,1,H,170,200,,,
5/5/2014,Crystina,WMWR,12,,,LASP,KEEP,1,H,180,40,,,
5/5/2014,Crystina,WMWR,12,,,PABU,KEEP,1,H,10,110,,,
5/5/2014,Crystina,WMWR,12,,,MODO,KEEP,1,S,180,50,,Flyover,
5/5/2014,Crystina,WMWR,12,,,BAWW,KEEP,1,H,100,60,,,
5/5/2014,Crystina,WMWR,13,,,LASP,KEEP,3,S,0,20,,,on fence
5/5/2014,Crystina,WMWR,13,,,PABU,KEEP,1,H,60,70,,,
5/5/2014,Crystina,WMWR,13,,,PABU,KEEP,1,H,300,110,,,
5/5/2014,Crystina,WMWR,13,,,PABU,KEEP,1,H,150,130,,,
5/5/2014,Crystina,WMWR,13,,,hawk sp.,KEEP,1,S,280,170,,Landed,large raptor with banded tail
5/5/2014,Crystina,WMWR,13,,,hummingbird sp.,KEEP,1,S,180,10,,Flyover,
5/5/2014,Crystina,WMWR,13,,,BGGN,KEEP,1,H,110,30,,,
5/5/2014,Crystina,WMWR,13,,,MODO,KEEP,1,H,90,50,,,
5/5/2014,Crystina,WMWR,13,,,NOCA,KEEP,1,H,310,100,,,
5/6/2014,Crystina,WMWR,14,,,EAME,KEEP,1,H,200,60,,,
5/6/2014,Crystina,WMWR,14,,,EAME,KEEP,1,H,120,90,,,
5/6/2014,Crystina,WMWR,14,,,PABU,KEEP,1,H,240,40,,,
5/6/2014,Crystina,WMWR,14,,,TUVU,KEEP,1,S,270,80,,Flyover,
5/6/2014,Crystina,WMWR,14,,,BGGN,KEEP,1,H,280,20,,,
5/6/2014,Crystina,WMWR,14,,,SUTA,KEEP,1,H,40,60,,,
5/6/2014,Crystina,WMWR,14,,,meadowlark sp.,KEEP,1,S,160,40,,Landed,never sang
5/6/2014,Crystina,WMWR,14,,,MODO,KEEP,1,H,340,30,,,
5/6/2014,Crystina,WMWR,14,,,MODO,KEEP,2,S,180,40,,Landed,
5/6/2014,Crystina,WMWR,14,,,NOBO,KEEP,1,H,180,30,,,
5/6/2014,Crystina,WMWR,14,,,BGGN,KEEP,1,H,50,30,,,
5/6/2014,Crystina,WMWR,14,,,BHCO,KEEP,2,H,250,50,,,
5/6/2014,Crystina,WMWR,14,,,CANG,KEEP,1,H,230,150,,,
5/6/2014,Crystina,WMWR,15,,,EAME,KEEP,1,H,210,90,,,
5/6/2014,Crystina,WMWR,15,,,GRSP,KEEP,1,H,310,30,,,
5/6/2014,Crystina,WMWR,15,,,EAME,KEEP,1,H,280,120,,,
5/6/2014,Crystina,WMWR,15,,,EAME,KEEP,1,H,170,90,,,
5/6/2014,Crystina,WMWR,15,,,EAME,KEEP,1,H,120,100,,,
5/6/2014,Crystina,WMWR,15,,,EAME,KEEP,1,H,60,60,,,
5/6/2014,Crystina,WMWR,15,,,UPSA,KEEP,1,H,270,160,,,
5/6/2014,Crystina,WMWR,15,,,NOCA,KEEP,1,H,240,200,,,
5/6/2014,Crystina,WMWR,15,,,GRSP,KEEP,1,H,230,20,,,
5/6/2014,Crystina,WMWR,15,,,CANG,KEEP,1,H,250,200,,,
5/6/2014,Crystina,WMWR,15,,,BHCO,KEEP,4,S,260,130,,Landed,
5/6/2014,Crystina,WMWR,16,,,EAME,KEEP,1,H,340,130,,,
5/6/2014,Crystina,WMWR,16,,,EAME,KEEP,1,S,270,90,,,
5/6/2014,Crystina,WMWR,16,,,EAME,KEEP,1,H,40,180,,,
5/6/2014,Crystina,WMWR,16,,,EAME,KEEP,1,H,90,100,,,
5/6/2014,Crystina,WMWR,16,,,WEVI,KEEP,1,H,280,100,,,
5/6/2014,Crystina,WMWR,16,,,PABU,KEEP,1,H,250,100,,,
5/6/2014,Crystina,WMWR,16,,,REVI,KEEP,1,H,280,130,,,
5/6/2014,Crystina,WMWR,16,,,PABU,KEEP,1,H,160,160,,,
5/6/2014,Crystina,WMWR,16,,,EAPH,KEEP,1,H,60,240,,,
5/6/2014,Crystina,WMWR,16,,,TUVU,KEEP,1,S,290,190,,Flyover,
5/6/2014,Crystina,WMWR,16,,,NOCA,KEEP,1,H,300,140,,,
5/6/2014,Crystina,WMWR,17,,,EAME,KEEP,1,H,170,70,,,
5/6/2014,Crystina,WMWR,17,,,STFL,KEEP,1,S,10,30,,,
5/6/2014,Crystina,WMWR,17,,,EAME,KEEP,1,H,180,50,,,
5/6/2014,Crystina,WMWR,17,,,EAME,KEEP,1,H,60,100,,,
5/6/2014,Crystina,WMWR,17,,,NOMO,KEEP,1,H,160,180,,,
5/6/2014,Crystina,WMWR,17,,,GRSP,KEEP,1,H,240,40,,,
5/6/2014,Crystina,WMWR,17,,,TUVU,KEEP,2,S,190,300,,Flyover,
5/6/2014,Crystina,WMWR,17,,,PABU,KEEP,1,H,330,170,,,
5/6/2014,Crystina,WMWR,17,,,WEVI,KEEP,1,H,280,180,,,
5/6/2014,Crystina,WMWR,17,,,RBWO,KEEP,1,H,50,70,,,
5/6/2014,Crystina,WMWR,17,,,BARS,KEEP,1,S,70,100,,Flyover,
5/6/2014,Crystina,WMWR,18,,,MIKI,KEEP,1,S,160,80,,Flyover,
5/6/2014,Crystina,WMWR,18,,,PABU,KEEP,1,H,140,50,,,
5/6/2014,Crystina,WMWR,18,,,STFL,KEEP,1,S,110,20,,Landed,
5/6/2014,Crystina,WMWR,18,,,PABU,KEEP,1,H,210,40,,,
5/6/2014,Crystina,WMWR,18,,,CACH,KEEP,1,H,230,100,,,
5/6/2014,Crystina,WMWR,18,,,BGGN,KEEP,1,H,120,40,,,
5/6/2014,Crystina,WMWR,18,,,UNKNOWN,KEEP,1,H,170,100,,,CASP
5/6/2014,Crystina,WMWR,18,,,BRTH,KEEP,1,S,130,30,,Landed,
5/6/2014,Crystina,WMWR,18,,,TUVU,KEEP,1,S,100,150,,Flyover,
5/6/2014,Crystina,WMWR,18,,,NOBO,KEEP,1,H,190,70,,,
5/6/2014,Crystina,WMWR,18,,,MODO,KEEP,1,S,130,10,,Flyover,
5/6/2014,Crystina,WMWR,18,,,hummingbird sp.,KEEP,1,S,220,10,,Landed,flew before id
5/6/2014,Crystina,WMWR,19,,,NOCA,KEEP,1,H,250,70,,,
5/6/2014,Crystina,WMWR,19,,,TUVU,KEEP,1,S,160,300,,Flyover,
5/6/2014,Crystina,WMWR,19,,,NOBO,KEEP,1,H,240,80,,,
5/6/2014,Crystina,WMWR,19,,,STFL,KEEP,1,H,200,30,,,
5/6/2014,Crystina,WMWR,19,,,MODO,KEEP,1,H,260,40,,,
5/6/2014,Crystina,WMWR,19,,,PABU,KEEP,1,H,250,50,,,
5/6/2014,Crystina,WMWR,19,,,TUTI,KEEP,1,H,260,50,,,
5/6/2014,Crystina,WMWR,19,,,swallow sp.,KEEP,1,H,10,40,,,
5/6/2014,Crystina,WMWR,19,,,EAME,KEEP,1,H,200,250,,,really far away
5/6/2014,Crystina,WMWR,19,,,NOMO,KEEP,1,H,250,70,,,
5/6/2014,Crystina,WMWR,19,,,WEVI,KEEP,1,H,240,60,,,
5/6/2014,Crystina,WMWR,19,,,DICK,KEEP,1,H,160,120,,,
5/6/2014,Crystina,WMWR,19,,,UNKNOWN,KEEP,1,H,140,80,,,CASP
5/7/2014,Crystina,WMWR,20,,,STFL,KEEP,1,H,230,50,,Landed,heard then seen
5/7/2014,Crystina,WMWR,20,,,LASP,KEEP,1,H,290,60,,Landed,heard then seen
5/7/2014,Crystina,WMWR,20,,,TUVU,KEEP,2,S,310,190,,Flyover,
5/7/2014,Crystina,WMWR,20,,,TUVU,KEEP,1,S,300,200,,Flyover,
5/7/2014,Crystina,WMWR,20,,,STFL,KEEP,1,S,270,20,,Landed,
5/7/2014,Crystina,WMWR,20,,,PABU,KEEP,1,H,330,110,,,
5/7/2014,Crystina,WMWR,20,,,NOMO,KEEP,1,H,350,150,,,"over hill, distance is an estimate"
5/7/2014,Crystina,WMWR,21,,,GRSP,KEEP,1,H,190,30,,,
5/7/2014,Crystina,WMWR,21,,,NOBO,KEEP,1,H,160,100,,,
5/7/2014,Crystina,WMWR,21,,,GRSP,KEEP,1,H,120,20,,,
5/7/2014,Crystina,WMWR,21,,,EAME,KEEP,1,H,20,70,,,
5/7/2014,Crystina,WMWR,21,,,EAME,KEEP,1,H,340,100,,,
5/7/2014,Crystina,WMWR,21,,,EAME,KEEP,1,H,150,170,,,
5/7/2014,Crystina,WMWR,21,,,NOBO,KEEP,1,H,280,50,,,
5/7/2014,Crystina,WMWR,22,,,EAME,KEEP,1,H,210,100,,,
5/7/2014,Crystina,WMWR,22,,,GRSP,KEEP,1,H,200,30,,,
5/7/2014,Crystina,WMWR,22,,,NOBO,KEEP,1,H,350,70,,,
5/7/2014,Crystina,WMWR,22,,,PABU,KEEP,1,H,170,190,,,
5/7/2014,Crystina,WMWR,22,,,EAME,KEEP,1,H,150,70,,,
5/7/2014,Crystina,WMWR,22,,,NOBO,KEEP,1,H,190,80,,,
5/7/2014,Crystina,WMWR,22,,,EAME,KEEP,1,H,30,50,,,
5/7/2014,Crystina,WMWR,22,,,GRSP,KEEP,1,H,80,20,,,
5/7/2014,Crystina,WMWR,23,,,EAME,KEEP,1,H,250,100,,,
5/7/2014,Crystina,WMWR,23,,,STFL,KEEP,1,S,350,10,,,
5/7/2014,Crystina,WMWR,23,,,TUVU,KEEP,1,S,60,150,,Flyover,
5/7/2014,Crystina,WMWR,23,,,GRSP,KEEP,1,H,130,20,,,
5/7/2014,Crystina,WMWR,23,,,NOBO,KEEP,1,H,170,200,,,
5/7/2014,Crystina,WMWR,23,,,GRSP,KEEP,1,H,20,30,,,
5/7/2014,Crystina,WMWR,23,,,LASP,KEEP,1,H,10,70,,,
5/7/2014,Crystina,WMWR,23,,,NOMO,KEEP,1,S,340,50,,,
5/7/2014,Crystina,WMWR,23,,,TUVU,KEEP,1,S,250,200,,Flyover,
5/7/2014,Crystina,WMWR,23,,,TUVU,KEEP,1,S,240,300,,Flyover,
5/7/2014,Crystina,WMWR,23,,,PABU,KEEP,1,H,190,180,,,
5/7/2014,Crystina,WMWR,23,,,PABU,KEEP,1,H,260,60,,,
5/7/2014,Crystina,WMWR,23,,,EAME,KEEP,1,H,350,30,,,rattle call
5/7/2014,Crystina,WMWR,23,,,EAME,KEEP,1,H,340,60,,,heard then seen
6/8/2014,Crystina,WMWR,0,,,NOBO,KEEP,1,H,30,60,S,,
6/8/2014,Crystina,WMWR,0,,,EAME,KEEP,1,H,20,110,S,,
6/8/2014,Crystina,WMWR,0,,,EAME,KEEP,1,H,350,200,S,,really far away
6/8/2014,Crystina,WMWR,0,,,EAME,KEEP,1,S,160,50,S,Landed,
6/8/2014,Crystina,WMWR,0,,,DICK,KEEP,1,H,190,100,S,,
6/8/2014,Crystina,WMWR,0,,,DICK,KEEP,1,H,260,90,,,
6/8/2014,Crystina,WMWR,0,,,NOCA,KEEP,1,H,40,70,,,
6/8/2014,Crystina,WMWR,0,,,sparrow sp.,KEEP,1,S,160,30,,Landed,landed in grass
6/8/2014,Crystina,WMWR,0,,,CASP,KEEP,1,H,130,120,S,,
6/8/2014,Crystina,WMWR,0,,,MODO,KEEP,1,S,180,30,,Flyover,
6/8/2014,Crystina,WMWR,1,,,GRSP,KEEP,1,H,50,15,A,,H/S
6/8/2014,Crystina,WMWR,1,,,GRSP,KEEP,1,H,20,15,,Landed,H/S
6/8/2014,Crystina,WMWR,1,,,RTHA,KEEP,1,S,330,70,,,
6/8/2014,Crystina,WMWR,1,,,CASP,KEEP,1,H,340,50,S,,
6/8/2014,Crystina,WMWR,1,,,GRSP,KEEP,1,H,310,30,S,,
6/8/2014,Crystina,WMWR,1,,,AMCR,KEEP,1,H,70,250,,,very far away
6/8/2014,Crystina,WMWR,1,,,NOMO,KEEP,1,H,50,150,,,
6/8/2014,Crystina,WMWR,1,,,WEME,KEEP,1,H,330,100,,,
6/8/2014,Crystina,WMWR,1,,,STFL,KEEP,1,H,150,30,,,
6/8/2014,Crystina,WMWR,1,,,sparrow sp.,KEEP,1,S,200,40,,Landed,landed in grass
6/8/2014,Crystina,WMWR,1,,,LASP,KEEP,1,H,170,50,S,,
6/8/2014,Crystina,WMWR,1,,,LASP,KEEP,1,S,280,60,,Landed,
6/8/2014,Crystina,WMWR,4,,,NOBO,KEEP,1,H,60,50,,,
6/8/2014,Crystina,WMWR,4,,,MODO,KEEP,1,H,50,30,,,
6/8/2014,Crystina,WMWR,4,,,EAME,KEEP,1,H,120,40,,,rattle call
6/8/2014,Crystina,WMWR,4,,,LASP,KEEP,1,H,70,20,CF,,H/S
6/8/2014,Crystina,WMWR,4,,,LASP,KEEP,2,H,0,50,,,
6/8/2014,Crystina,WMWR,4,,,NOBO,KEEP,1,H,150,60,,,
6/8/2014,Crystina,WMWR,4,,,NOMO,KEEP,1,H,40,70,,,
6/8/2014,Crystina,WMWR,4,,,LASP,KEEP,1,H,30,40,S,,
6/8/2014,Crystina,WMWR,4,,,ROPI,KEEP,7,S,320,180,,,
6/8/2014,Crystina,WMWR,4,,,sparrow sp.,KEEP,3,S,320,30,,Flyover,
6/8/2014,Crystina,WMWR,4,,,MODO,KEEP,1,S,320,50,,Flyover,
6/8/2014,Crystina,WMWR,4,,,YBCU,KEEP,1,S,50,30,,Landed,
6/8/2014,Crystina,WMWR,4,,,MODO,KEEP,2,S,130,100,,,
6/8/2014,Crystina,WMWR,4,,,STFL,KEEP,1,S,180,15,,Landed,
6/8/2014,Crystina,WMWR,4,,,NOMO,KEEP,1,H,170,45,S,,H/S
6/8/2014,Crystina,WMWR,4,,,TUVU,KEEP,1,S,310,200,,Flyover,
6/8/2014,Crystina,WMWR,5,,,WEME,KEEP,1,H,120,60,S,,H/S
6/8/2014,Crystina,WMWR,5,,,EAME,KEEP,1,H,60,80,S,,
6/8/2014,Crystina,WMWR,5,,,NOBO,KEEP,1,H,170,50,S,,
6/8/2014,Crystina,WMWR,5,,,GRSP,KEEP,1,H,200,30,S,,
6/8/2014,Crystina,WMWR,5,,,meadowlark sp.,KEEP,1,H,90,50,,,"rattle call, zert call, probably EAME"
6/8/2014,Crystina,WMWR,5,,,TUVU,KEEP,1,S,10,100,,Flyover,
6/8/2014,Crystina,WMWR,5,,,RWBL,KEEP,1,H,180,40,,,
6/8/2014,Crystina,WMWR,5,,,GRSP,KEEP,1,H,10,20,,,
6/8/2014,Crystina,WMWR,5,,,EAME,KEEP,1,H,340,200,,,
6/8/2014,Crystina,WMWR,5,,,COGR,KEEP,1,S,300,70,,Landed,
6/8/2014,Crystina,WMWR,5,,,EAME,KEEP,1,H,350,80,S,,H/S
6/8/2014,Crystina,WMWR,5,,,CASP,KEEP,1,H,200,100,S,,
6/8/2014,Crystina,WMWR,5,,,GRSP,KEEP,1,H,140,15,,Landed,
6/12/2014,Crystina,WMWR,1,,,NOBO,KEEP,1,H,10,100,S,,
6/12/2014,Crystina,WMWR,1,,,LASP,KEEP,1,H,300,110,,,
6/12/2014,Crystina,WMWR,1,,,EAPH,KEEP,1,H,70,230,,,
6/12/2014,Crystina,WMWR,1,,,NOBO,KEEP,1,H,200,60,S,,
6/12/2014,Crystina,WMWR,1,,,sparrow sp.,KEEP,1,H,190,30,,,"in grass, chipping"
6/12/2014,Crystina,WMWR,1,,,LASP,KEEP,2,S,320,30,,Landed,
6/12/2014,Crystina,WMWR,1,,,CANW,KEEP,1,H,300,150,,,
6/12/2014,Crystina,WMWR,1,,,NOBO,KEEP,1,H,240,250,S,,
6/12/2014,Crystina,WMWR,1,,,KILL,KEEP,1,H,170,60,,,H/S
6/12/2014,Crystina,WMWR,1,,,LASP,KEEP,1,H,250,110,,,
6/12/2014,Crystina,WMWR,1,,,LASP,KEEP,1,H,10,30,,,
6/12/2014,Crystina,WMWR,1,,,MODO,KEEP,1,S,0,80,,Flyover,
6/12/2014,Crystina,WMWR,1,,,PABU,KEEP,1,H,340,70,S,,
6/12/2014,Crystina,WMWR,1,,,MODO,KEEP,1,H,280,90,S,,
6/12/2014,Crystina,WMWR,1,,,BGGN,KEEP,1,H,290,80,,,
6/12/2014,Crystina,WMWR,2,,,NOCA,KEEP,1,H,70,30,A,,
6/12/2014,Crystina,WMWR,2,,,LASP,KEEP,1,H,350,30,S,,
6/12/2014,Crystina,WMWR,2,,,NOCA,KEEP,1,H,0,20,,,
6/12/2014,Crystina,WMWR,2,,,BCVI,KEEP,1,H,240,50,,,
6/12/2014,Crystina,WMWR,2,,,BHCO,KEEP,1,H,150,80,,,
6/12/2014,Crystina,WMWR,2,,,NOBO,KEEP,1,H,180,200,,,
6/12/2014,Crystina,WMWR,2,,,PABU,KEEP,1,H,200,100,S,,
6/12/2014,Crystina,WMWR,2,,,NOCA,KEEP,1,H,110,40,,,
6/12/2014,Crystina,WMWR,2,,,LASP,KEEP,3,S,230,30,FY,Landed,
6/12/2014,Crystina,WMWR,2,,,BCVI,KEEP,1,H,0,10,A,,
6/12/2014,Crystina,WMWR,2,,,PABU,KEEP,1,H,70,30,S,,
6/12/2014,Crystina,WMWR,2,,,AMRO,KEEP,1,H,50,40,,,
6/12/2014,Crystina,WMWR,2,,,PABU,KEEP,1,S,270,20,,Landed,
6/12/2014,Crystina,WMWR,3,,,MODO,KEEP,2,S,30,30,,Flyover,
6/12/2014,Crystina,WMWR,3,,,NOBO,KEEP,1,H,190,100,S,,
6/12/2014,Crystina,WMWR,3,,,MODO,KEEP,1,S,0,10,,Flyover,
6/12/2014,Crystina,WMWR,3,,,PABU,KEEP,1,H,200,120,S,,
6/12/2014,Crystina,WMWR,3,,,PABU,KEEP,1,H,280,170,S,,
6/12/2014,Crystina,WMWR,3,,,NOBO,KEEP,1,H,160,70,S,,
6/12/2014,Crystina,WMWR,3,,,NOBO,KEEP,1,H,60,200,S,,
6/12/2014,Crystina,WMWR,3,,,CONI,KEEP,1,H,90,50,,Flyover,H/S
6/12/2014,Crystina,WMWR,3,,,NOCA,KEEP,1,H,340,60,,,
6/12/2014,Crystina,WMWR,3,,,PABU,KEEP,1,H,80,180,S,,
6/12/2014,Crystina,WMWR,3,,,LASP,KEEP,1,H,210,110,S,,
6/12/2014,Crystina,WMWR,3,,,LASP,KEEP,1,H,70,60,S,,
6/12/2014,Crystina,WMWR,3,,,LASP,KEEP,1,S,130,50,,Landed,
6/12/2014,Crystina,WMWR,3,,,NOMO,KEEP,1,H,220,90,,,
6/12/2014,Crystina,WMWR,3,,,MODO,KEEP,1,H,140,150,,,
6/12/2014,Crystina,WMWR,3,,,AMCR,KEEP,1,H,120,200,,,
6/12/2014,Crystina,WMWR,3,,,AMCR,KEEP,1,H,250,160,,,
6/12/2014,Crystina,WMWR,4,,,AMCR,KEEP,1,S,210,70,,,
6/12/2014,Crystina,WMWR,4,,,NOBO,KEEP,1,H,40,100,S,,
6/12/2014,Crystina,WMWR,4,,,EAPH,KEEP,1,H,130,80,,,
6/12/2014,Crystina,WMWR,4,,,PABU,KEEP,1,H,120,100,S,,
6/12/2014,Crystina,WMWR,4,,,NOBO,KEEP,1,H,170,150,S,,
6/12/2014,Crystina,WMWR,4,,,NOBO,KEEP,1,H,290,200,S,,
6/12/2014,Crystina,WMWR,4,,,DICK,KEEP,1,H,30,150,,,over hill
6/12/2014,Crystina,WMWR,4,,,BHCO,KEEP,1,H,310,40,,,
6/12/2014,Crystina,WMWR,5,,,WITU,KEEP,1,H,70,180,,,
6/12/2014,Crystina,WMWR,5,,,GRSP,KEEP,1,H,350,30,,,
6/12/2014,Crystina,WMWR,5,,,PABU,KEEP,1,H,120,120,S,,
6/12/2014,Crystina,WMWR,5,,,EAME,KEEP,1,H,30,200,S,,
6/12/2014,Crystina,WMWR,5,,,EAME,KEEP,1,S,260,50,,Landed,"S/H, rattle call"
6/12/2014,Crystina,WMWR,5,,,EAME,KEEP,1,H,50,100,S,,
6/12/2014,Crystina,WMWR,5,,,NOBO,KEEP,1,H,40,150,S,,
6/12/2014,Crystina,WMWR,5,,,EAME,KEEP,1,H,350,90,S,,
6/12/2014,Crystina,WMWR,5,,,DICK,KEEP,1,H,340,90,S,,
6/12/2014,Crystina,WMWR,5,,,NOBO,KEEP,1,H,70,50,,,
6/12/2014,Crystina,WMWR,5,,,NOBO,KEEP,1,H,40,70,,,H/S
6/12/2014,Crystina,WMWR,5,,,DICK,KEEP,1,H,30,150,,,
6/12/2014,Crystina,WMWR,6,,,GCFL,KEEP,1,S,230,30,,Landed,
6/12/2014,Crystina,WMWR,6,,,EAPH,KEEP,1,H,250,60,,,
6/12/2014,Crystina,WMWR,6,,,DICK,KEEP,1,H,40,30,S,,
6/12/2014,Crystina,WMWR,6,,,LASP,KEEP,1,H,110,50,,,
6/12/2014,Crystina,WMWR,6,,,DICK,KEEP,1,H,120,110,S,,
6/12/2014,Crystina,WMWR,6,,,PABU,KEEP,1,H,210,40,S,,
