"","Date","Observer","Location","Point","StandardizedLocationName","LocalSurveyName","Species","whattodowiththissighting","Quantity","Heard.Seen","Angle..deg.","Distance..m.","Breeding.Code","Flyover","Notes"
"3932","07/03/2013","ESB","Cross Timbers","CTPC2",NA,NA,"NOMO","KEEP",1,"H","0",200,"","",""
"3933","07/03/2013","ESB","Cross Timbers","CTPC3",NA,NA,"YBCU","KEEP",1,"H","310",120,"","",""
"3934","07/03/2013","ESB","Cross Timbers","CTPC3",NA,NA,"NOMO","KEEP",1,"H","280",130,"","",""
"3935","07/03/2013","ESB","Cross Timbers","CTPC3",NA,NA,"PABU","KEEP",1,"H","135",70,"","",""
"3936","07/03/2013","ESB","Cross Timbers","CTPC3",NA,NA,"NOMO","KEEP",1,"S","140",90,"","",""
"3937","07/03/2013","ESB","Cross Timbers","CTPC3",NA,NA,"STFL","KEEP",1,"S","120",80,"","Flyover","Flying"
"3938","07/03/2013","ESB","Cross Timbers","CTPC3",NA,NA,"PABU","KEEP",1,"S","135",70,"","Landed","Female flew to fence"
"3939","07/03/2013","ESB","Cross Timbers","CTPC3",NA,NA,"STFL","KEEP",1,"S","5",220,"","",""
"3940","07/03/2013","ESB","Cross Timbers","CTPC3",NA,NA,"BHCO","KEEP",1,"S","5",220,"","",""
"3941","07/03/2013","ESB","Cross Timbers","CTPC3",NA,NA,"STFL","KEEP",1,"S","85",60,"","",""
"3942","07/03/2013","ESB","Cross Timbers","CTPC3",NA,NA,"EAME","KEEP",1,"H","100",170,"","",""
"3943","07/03/2013","ESB","Cross Timbers","CTPC4",NA,NA,"NOMO","KEEP",1,"H","330",270,"","",""
"3944","07/03/2013","ESB","Cross Timbers","CTPC4",NA,NA,"MODO","KEEP",1,"H","180",90,"","","Very Quiet Here"
"3945","07/03/2013","ESB","Cross Timbers","CTPC4",NA,NA,"EAPH","KEEP",1,"H","250",210,"","",""
"3946","07/03/2013","ESB","Cross Timbers","CTPC4",NA,NA,"EAPH","KEEP",1,"H","30",330,"","",""
"3947","07/03/2013","ESB","Cross Timbers","CTPC4",NA,NA,"NOCA","KEEP",1,"H","350",300,"","",""
"3948","07/03/2013","ESB","Cross Timbers","CTPC5",NA,NA,"NOBO","KEEP",1,"H","180",130,"","",""
"3949","07/03/2013","ESB","Cross Timbers","CTPC5",NA,NA,"NOBO","KEEP",1,"H","310",60,"","",""
"3950","07/03/2013","ESB","Cross Timbers","CTPC5",NA,NA,"NOMO","KEEP",1,"H","160",110,"","",""
"3951","07/03/2013","ESB","Cross Timbers","CTPC5",NA,NA,"KILL","KEEP",1,"S","180",40,"","","Killdeer"
"3952","07/03/2013","ESB","Cross Timbers","CTPC5",NA,NA,"PABU","KEEP",1,"H","190",170,"","",""
"3953","07/03/2013","ESB","Cross Timbers","CTPC5",NA,NA,"NOMO","KEEP",1,"H","95",160,"","",""
"3954","07/03/2013","ESB","Cross Timbers","CTPC5",NA,NA,"BRTH","KEEP",2,"S","200",160,"P","","Probably Pair"
"3955","07/03/2013","ESB","Cross Timbers","CTPC5",NA,NA,"CACH","KEEP",1,"H","220",30,"","",""
"3956","07/03/2013","ESB","Cross Timbers","CTPC5",NA,NA,"CACH","KEEP",1,"H","185",90,"","",""
"3957","07/03/2013","ESB","Cross Timbers","CTPC5",NA,NA,"STFL","KEEP",1,"S","190",50,"","",""
"3958","07/03/2013","ESB","Cross Timbers","CTPC5",NA,NA,"BARS","KEEP",2,"S","275",140,"","",""
"3959","07/03/2013","ESB","Cross Timbers","CTPC5",NA,NA,"NOCA","KEEP",1,"H","180",130,"","",""
"3960","07/03/2013","ESB","Cross Timbers","CTPC6",NA,NA,"NOMO","KEEP",1,"H","30",300,"","",""
"3961","07/03/2013","ESB","Cross Timbers","CTPC6",NA,NA,"KILL","KEEP",1,"H","185",190,"","",""
"3962","07/03/2013","ESB","Cross Timbers","CTPC6",NA,NA,"DICK","KEEP",1,"H","120",120,"","",""
"3963","07/03/2013","ESB","Cross Timbers","CTPC6",NA,NA,"EAME","KEEP",1,"H","180",130,"","",""
"3964","07/03/2013","ESB","Cross Timbers","CTPC7",NA,NA,"PABU","KEEP",1,"H","90",35,"","",""
"3965","07/03/2013","ESB","Cross Timbers","CTPC7",NA,NA,"MODO","KEEP",1,"S","190",10,"","Flyover","Flew Over"
"3966","07/03/2013","ESB","Cross Timbers","CTPC8",NA,NA,"NOMO","KEEP",1,"H","265",260,"","",""
"3967","07/03/2013","ESB","Cross Timbers","CTPC8",NA,NA,"NOMO","KEEP",1,"H","125",130,"","",""
"3968","07/03/2013","ESB","Cross Timbers","CTPC8",NA,NA,"MODO","KEEP",3,"S","130",180,"","",""
"3969","07/03/2013","ESB","Cross Timbers","CTPC8",NA,NA,"EAME","KEEP",1,"H","190",110,"","",""
"3970","07/03/2013","ESB","Cross Timbers","CTPC8",NA,NA,"BHCO","KEEP",1,"S","270",50,"","",""
"3971","07/03/2013","ESB","Cross Timbers","CTPC8",NA,NA,"NOMO","KEEP",1,"H","285",240,"","",""
"3972","07/03/2013","ESB","Cross Timbers","CTPC8",NA,NA,"BARS","KEEP",4,"S","250",90,"","Flyover","Flew Over"
"3973","07/03/2013","ESB","Cross Timbers","CTPC8",NA,NA,"LASP","KEEP",2,"S","260",80,"ON","","Nest Seen"
"3974","07/03/2013","ESB","Red River Ranch","RRPC1",NA,NA,"NOBO","KEEP",1,"H","10",250,"","",""
"3975","07/03/2013","ESB","Red River Ranch","RRPC1",NA,NA,"DICK","KEEP",1,"H","355",30,"","",""
"3976","07/03/2013","ESB","Red River Ranch","RRPC1",NA,NA,"NOBO","KEEP",1,"H","35",300,"","",""
"3977","07/03/2013","ESB","Red River Ranch","RRPC1",NA,NA,"DICK","KEEP",1,"H","40",110,"","",""
"3978","07/03/2013","ESB","Red River Ranch","RRPC1",NA,NA,"DICK","KEEP",1,"H","45",25,"","",""
"3979","07/03/2013","ESB","Red River Ranch","RRPC1",NA,NA,"DICK","KEEP",1,"H","45",200,"","",""
"3980","07/03/2013","ESB","Red River Ranch","RRPC1",NA,NA,"DICK","KEEP",1,"H","90",220,"","",""
"3981","07/03/2013","ESB","Red River Ranch","RRPC1",NA,NA,"DICK","KEEP",1,"S","185",60,"","",""
"3982","07/03/2013","ESB","Red River Ranch","RRPC1",NA,NA,"EAME","KEEP",1,"H","330",90,"","",""
"3983","07/03/2013","ESB","Red River Ranch","RRPC1",NA,NA,"EAME","KEEP",1,"H","350",120,"","",""
"3984","07/03/2013","ESB","Red River Ranch","RRPC1",NA,NA,"DICK","KEEP",1,"S","185",110,"","","On Wire"
"3985","07/03/2013","ESB","Red River Ranch","RRPC1",NA,NA,"DICK","KEEP",1,"S","185",150,"","","On Wire"
"3986","07/03/2013","ESB","Red River Ranch","RRPC1",NA,NA,"EAME","KEEP",1,"H","270",130,"","",""
"3987","07/03/2013","ESB","Red River Ranch","RRPC1",NA,NA,"STFL","KEEP",3,"S","355",100,"P","","probable pair and one other"
"3988","07/03/2013","ESB","Red River Ranch","RRPC1",NA,NA,"DICK","KEEP",1,"H","100",50,"","",""
"3989","07/03/2013","ESB","Red River Ranch","RRPC1",NA,NA,"BARS","KEEP",1,"S","185",20,"","","On Wire"
"3990","07/03/2013","ESB","Red River Ranch","RRPC2",NA,NA,"DICK","KEEP",1,"S","185",80,"","","On Wire"
"3991","07/03/2013","ESB","Red River Ranch","RRPC2",NA,NA,"DICK","KEEP",1,"S","185",130,"","",""
"3992","07/03/2013","ESB","Red River Ranch","RRPC2",NA,NA,"DICK","KEEP",1,"S","185",190,"","",""
"3993","07/03/2013","ESB","Red River Ranch","RRPC2",NA,NA,"EABL","KEEP",2,"S","215",120,"P","","(Pair?)"
"3994","07/03/2013","ESB","Red River Ranch","RRPC2",NA,NA,"NOCA","KEEP",1,"H","315",220,"","",""
"3995","07/03/2013","ESB","Red River Ranch","RRPC2",NA,NA,"NOCA","KEEP",1,"H","350",140,"","",""
"3996","07/03/2013","ESB","Red River Ranch","RRPC2",NA,NA,"PABU","KEEP",1,"H","340",130,"","",""
"3997","07/03/2013","ESB","Red River Ranch","RRPC2",NA,NA,"NOMO","KEEP",1,"H","185",180,"","",""
"3998","07/03/2013","ESB","Red River Ranch","RRPC2",NA,NA,"BHCO","KEEP",3,"S","200",15,"P","","On Wire (Pair) +1"
"3999","07/03/2013","ESB","Red River Ranch","RRPC2",NA,NA,"GRSP","KEEP",1,"H","85",45,"","",""
"4000","07/03/2013","ESB","Red River Ranch","RRPC2",NA,NA,"HOFI","KEEP",1,"H","350",140,"","","ID?? Not Sure"
"4001","07/03/2013","ESB","Red River Ranch","RRPC2",NA,NA,"EAME","KEEP",1,"H","195",110,"","",""
"4002","07/03/2013","ESB","Red River Ranch","RRPC2",NA,NA,"MODO","KEEP",1,"S","190",30,"","","On Wire"
"4003","07/03/2013","ESB","Red River Ranch","RRPC2",NA,NA,"MODO","KEEP",3,"H","330",150,"","",""
"4004","07/03/2013","ESB","Red River Ranch","RRPC3",NA,NA,"EAKI","KEEP",1,"H","290",190,"","",""
"4005","07/03/2013","ESB","Red River Ranch","RRPC3",NA,NA,"GREG","KEEP",1,"S","300",160,"","","Great Egret"
"4006","07/03/2013","ESB","Red River Ranch","RRPC3",NA,NA,"GBHE","KEEP",1,"S","320",120,"","","GBH"
"4007","07/03/2013","ESB","Red River Ranch","RRPC3",NA,NA,"MODO","KEEP",1,"S","300",90,"","",""
"4008","07/03/2013","ESB","Red River Ranch","RRPC3",NA,NA,"BEVI","KEEP",1,"H","85",160,"","",""
"4009","07/03/2013","ESB","Red River Ranch","RRPC3",NA,NA,"GRSP","KEEP",1,"H","170",50,"","",""
"4010","07/03/2013","ESB","Red River Ranch","RRPC3",NA,NA,"KILL","KEEP",1,"S","320",60,"","",""
"4011","07/03/2013","ESB","Red River Ranch","RRPC3",NA,NA,"NOMO","KEEP",1,"H","320",190,"","",""
"4012","07/03/2013","ESB","Red River Ranch","RRPC3",NA,NA,"DICK","KEEP",1,"H","95",80,"","",""
"4013","07/03/2013","ESB","Red River Ranch","RRPC3",NA,NA,"EAME","KEEP",1,"H","35",180,"","",""
"4014","07/03/2013","ESB","Red River Ranch","RRPC3",NA,NA,"DICK","KEEP",1,"H","35",190,"","",""
"4015","07/03/2013","ESB","Red River Ranch","RRPC3",NA,NA,"GRSP","KEEP",1,"H","120",40,"","",""
"4016","07/03/2013","ESB","Red River Ranch","RRPC3",NA,NA,"PABU","KEEP",1,"H","90",60,"","",""
"4017","07/03/2013","ESB","Red River Ranch","RRPC3",NA,NA,"EAME","KEEP",1,"H","210",170,"","",""
"4018","07/03/2013","ESB","Red River Ranch","RRPC3",NA,NA,"SOSP","KEEP",1,"H","300",160,"","",""
"4019","07/03/2013","ESB","Red River Ranch","RRPC4",NA,NA,"SOSP","KEEP",1,"H","90",35,"","",""
"4020","07/03/2013","ESB","Red River Ranch","RRPC4",NA,NA,"DICK","KEEP",1,"H","355",70,"","",""
"4021","07/03/2013","ESB","Red River Ranch","RRPC4",NA,NA,"PABU","KEEP",1,"H","350",15,"","",""
"4022","07/03/2013","ESB","Red River Ranch","RRPC4",NA,NA,"DICK","KEEP",1,"H","95",120,"","",""
"4023","07/03/2013","ESB","Red River Ranch","RRPC4",NA,NA,"NOMO","KEEP",1,"S","85",20,"","",""
"4024","07/03/2013","ESB","Red River Ranch","RRPC4",NA,NA,"EAME","KEEP",1,"H","350",190,"","",""
"4025","07/03/2013","ESB","Red River Ranch","RRPC4",NA,NA,"EAME","KEEP",1,"H","20",130,"","",""
"4026","07/03/2013","ESB","Red River Ranch","RRPC4",NA,NA,"NOCA","KEEP",1,"S","15",35,"","",""
"4027","07/03/2013","ESB","Red River Ranch","RRPC4",NA,NA,"PABU","KEEP",1,"H","95",130,"","",""
"4028","07/03/2013","ESB","Red River Ranch","RRPC4",NA,NA,"NOBO","KEEP",1,"H","190",300,"","",""
"4029","07/03/2013","ESB","Red River Ranch","RRPC4",NA,NA,"DOWO","KEEP",1,"S","20",15,"","","Downy"
"4030","07/03/2013","ESB","Red River Ranch","RRPC4",NA,NA,"DICK","KEEP",1,"H","0",30,"","",""
"4031","07/03/2013","ESB","Red River Ranch","RRPC5",NA,NA,"EAME","KEEP",1,"H","90",80,"","",""
"4032","07/03/2013","ESB","Red River Ranch","RRPC5",NA,NA,"NOBO","KEEP",1,"H","120",190,"","",""
"4033","07/03/2013","ESB","Red River Ranch","RRPC5",NA,NA,"NOCA","KEEP",1,"H","230",230,"","",""
"4034","07/03/2013","ESB","Red River Ranch","RRPC5",NA,NA,"NOMO","KEEP",1,"H","25",160,"","",""
"4035","07/03/2013","ESB","Red River Ranch","RRPC5",NA,NA,"DICK","KEEP",1,"H","80",90,"","",""
"4036","07/03/2013","ESB","Red River Ranch","RRPC5",NA,NA,"DICK","KEEP",1,"H","5",120,"","",""
"4037","07/03/2013","ESB","Red River Ranch","RRPC5",NA,NA,"GRSP","KEEP",1,"H","70",50,"","",""
"4038","07/03/2013","ESB","Red River Ranch","RRPC5",NA,NA,"DICK","KEEP",1,"H","130",80,"","",""
"4039","07/03/2013","ESB","Red River Ranch","RRPC5",NA,NA,"PABU","KEEP",1,"H","160",210,"","",""
"4040","07/03/2013","ESB","Red River Ranch","RRPC5",NA,NA,"NOCA","KEEP",1,"H","180",210,"","",""
"4041","07/03/2013","ESB","Red River Ranch","RRPC5",NA,NA,"PABU","KEEP",1,"H","220",230,"","",""
"4042","07/03/2013","ESB","Red River Ranch","RRPC5",NA,NA,"MODO","KEEP",1,"S","350",120,"","",""
"4043","07/03/2013","ESB","Red River Ranch","RRPC6",NA,NA,"DICK","KEEP",1,"H","210",75,"","","Hay to East, Woodlot to West"
"4044","07/03/2013","ESB","Red River Ranch","RRPC6",NA,NA,"EAME","KEEP",1,"H","240",130,"","",""
"4045","07/03/2013","ESB","Red River Ranch","RRPC6",NA,NA,"SOSP","KEEP",1,"H","30",110,"","",""
"4046","07/03/2013","ESB","Red River Ranch","RRPC6",NA,NA,"CACH","KEEP",1,"H","250",100,"","",""
"4047","07/03/2013","ESB","Red River Ranch","RRPC6",NA,NA,"DICK","KEEP",1,"H","330",130,"","",""
"4048","07/03/2013","ESB","Red River Ranch","RRPC6",NA,NA,"EAME","KEEP",1,"H","260",160,"","",""
"4049","07/03/2013","ESB","Red River Ranch","RRPC6",NA,NA,"PABU","KEEP",1,"H","210",90,"","",""
"4050","07/03/2013","ESB","Red River Ranch","RRPC6",NA,NA,"NOMO","KEEP",1,"H","300",270,"","",""
"4051","07/03/2013","ESB","Red River Ranch","RRPC6",NA,NA,"PABU","KEEP",1,"H","85",100,"","",""
"4052","07/03/2013","ESB","Red River Ranch","RRPC6",NA,NA,"PABU","KEEP",1,"H","40",120,"","",""
"4053","06/04/2013","JBT","Drummond Flats WMA","DRMD-PC2",NA,NA,"DICK","KEEP",1,"S","250",38,"","",""
"4054","06/04/2013","JBT","Drummond Flats WMA","DRMD-PC2",NA,NA,"NOCA","KEEP",1,"H","265",200,"","",""
"4055","06/04/2013","JBT","Drummond Flats WMA","DRMD-PC2",NA,NA,"RWBL","KEEP",1,"H","100",110,"","",""
"4056","06/04/2013","JBT","Drummond Flats WMA","DRMD-PC2",NA,NA,"YBCU","KEEP",2,"S","268",35,"CF","","Food"
"4057","06/04/2013","JBT","Drummond Flats WMA","DRMD-PC2",NA,NA,"NOCA","KEEP",1,"H","310",150,"","",""
"4058","06/04/2013","JBT","Drummond Flats WMA","DRMD-PC2",NA,NA,"DICK","KEEP",1,"H","170",45,"","",""
"4059","06/04/2013","JBT","Drummond Flats WMA","DRMD-PC2",NA,NA,"DICK","KEEP",1,"H","150",50,"","",""
"4060","06/04/2013","JBT","Drummond Flats WMA","DRMD-PC2",NA,NA,"DICK","KEEP",1,"H","120",60,"","",""
"4061","06/04/2013","JBT","Drummond Flats WMA","DRMD-PC2",NA,NA,"DICK","KEEP",1,"H","180",40,"","",""
"4062","06/04/2013","JBT","Drummond Flats WMA","DRMD-PC2",NA,NA,"MODO","KEEP",1,"H","260",190,"","",""
"4063","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC12",NA,NA,"EAKI","KEEP",1,"S","150",25,"","","Snag, calling"
"4064","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC12",NA,NA,"DICK","KEEP",1,"H","340",30,"","",""
"4065","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC12",NA,NA,"DICK","KEEP",1,"H","320",50,"","",""
"4066","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC12",NA,NA,"DICK","KEEP",1,"H","270",50,"","",""
"4067","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC12",NA,NA,"EAME","KEEP",1,"H","100",80,"S","",""
"4068","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC12",NA,NA,"STFL","KEEP",1,"S","270",160,"","Flyover",""
"4069","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC12",NA,NA,"BEVI","KEEP",1,"H","160",60,"S","",""
"4070","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC12",NA,NA,"NOBO","KEEP",1,"H","180",150,"S","",""
"4071","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC12",NA,NA,"EAME","KEEP",1,"H","160",80,"S","",""
"4072","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC12",NA,NA,"MODO","KEEP",1,"H","240",60,"","","Flushed"
"4073","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC12",NA,NA,"BEVI","KEEP",1,"H","140",80,"S","",""
"4074","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC12",NA,NA,"BHCO","KEEP",1,"H","140",100,"S","",""
"4075","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC12",NA,NA,"OROR","KEEP",2,"S","130",50,"A","","Tree, 2 males antagonistic"
"4076","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC12",NA,NA,"BLGR","KEEP",3,"S","133",52,"","","2M, 1F"
"4077","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC13",NA,NA,"DICK","KEEP",1,"S","60",35,"S","","Fence"
"4078","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC13",NA,NA,"DICK","KEEP",1,"S","120",32,"S","","Fence"
"4079","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC13",NA,NA,"UPSA","KEEP",1,"H","10",350,"S","",""
"4080","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC13",NA,NA,"EAME","KEEP",1,"H","15",90,"S","",""
"4081","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC13",NA,NA,"DICK","KEEP",1,"H","10",80,"S","",""
"4082","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC13",NA,NA,"EAME","KEEP",1,"H","10",55,"S","",""
"4083","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC13",NA,NA,"EAME","KEEP",1,"H","340",60,"S","",""
"4084","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC13",NA,NA,"EAME","KEEP",1,"H","345",120,"S","",""
"4085","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC13",NA,NA,"EAME","KEEP",1,"H","330",200,"S","",""
"4086","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC13",NA,NA,"DICK","KEEP",1,"H","320",35,"S","",""
"4087","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC13",NA,NA,"DICK","KEEP",1,"H","290",70,"S","",""
"4088","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC13",NA,NA,"NOBO","KEEP",1,"H","230",300,"S","",""
"4089","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC13",NA,NA,"EAME","KEEP",1,"S","200",130,"S","F","Landed"
"4090","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC13",NA,NA,"EAME","KEEP",1,"H","150",140,"S","",""
"4091","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC13",NA,NA,"DICK","KEEP",1,"S","310",45,"","F","Landed"
"4092","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC13",NA,NA,"DICK","KEEP",2,"S","270",55,"P","","Pair"
"4093","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC13",NA,NA,"UPSA","KEEP",1,"H","270",600,"S","","very far"
"4094","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC13",NA,NA,"DICK","KEEP",1,"H","195",65,"S","",""
"4095","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC13",NA,NA,"EAME","KEEP",1,"S","145",90,"","F","Landed"
"4096","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC14",NA,NA,"GRSP","KEEP",1,"H","270",40,"S","",""
"4097","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC14",NA,NA,"UPSA","KEEP",1,"H","20",600,"S","","very far"
"4098","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC14",NA,NA,"DICK","KEEP",1,"S","350",80,"S","",""
"4099","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC14",NA,NA,"DICK","KEEP",1,"S","340",70,"S","",""
"4100","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC14",NA,NA,"DICK","KEEP",1,"H","300",90,"S","",""
"4101","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC14",NA,NA,"GRSP","KEEP",1,"H","305",100,"S","",""
"4102","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC14",NA,NA,"DICK","KEEP",1,"H","0",90,"S","",""
"4103","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC14",NA,NA,"DICK","KEEP",1,"S","50",70,"S","","perched"
"4104","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC14",NA,NA,"DICK","KEEP",1,"H","30",110,"S","",""
"4105","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC14",NA,NA,"DICK","KEEP",1,"H","45",90,"S","",""
"4106","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC14",NA,NA,"EAME","KEEP",1,"H","55",210,"S","",""
"4107","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC14",NA,NA,"EAME","KEEP",1,"H","60",90,"S","",""
"4108","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC14",NA,NA,"DICK","KEEP",1,"H","120",180,"S","",""
"4109","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC14",NA,NA,"EAME","KEEP",1,"H","320",200,"S","",""
"4110","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC14",NA,NA,"GBHE","KEEP",1,"S","270",290,"","F",""
"4111","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC14",NA,NA,"GRSP","KEEP",1,"H","90",55,"S","",""
"4112","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC14",NA,NA,"DICK","KEEP",2,"S","0",63,"S","F","landed, shrub"
"4113","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC15",NA,NA,"RWBL","KEEP",1,"S","280",45,"S","","Wetland"
"4114","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC15",NA,NA,"DICK","KEEP",1,"S","60",30,"S","",""
"4115","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC15",NA,NA,"UPSA","KEEP",1,"H","60",400,"S","",""
"4116","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC15",NA,NA,"UPSA","KEEP",1,"S","0",100,"","","Flushed by car"
"4117","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC15",NA,NA,"HOLA","KEEP",1,"H","270",40,"S","",""
"4118","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC15",NA,NA,"GRSP","KEEP",1,"H","270",60,"S","",""
"4119","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC15",NA,NA,"GRSP","KEEP",1,"H","220",40,"S","",""
"4120","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC15",NA,NA,"KILL","KEEP",1,"S","160",25,"","",""
"4121","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC15",NA,NA,"HOLA","KEEP",1,"H","190",50,"S","",""
"4122","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC15",NA,NA,"HOLA","KEEP",1,"H","30",80,"S","",""
"4123","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC15",NA,NA,"EAME","KEEP",1,"H","280",90,"S","",""
"4124","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC15",NA,NA,"EAME","KEEP",1,"H","340",130,"S","",""
"4125","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC15",NA,NA,"EAME","KEEP",1,"H","10",110,"S","",""
"4126","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC15",NA,NA,"DICK","KEEP",1,"S","0",30,"S","",""
"4127","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC15",NA,NA,"CLSW","KEEP",1,"S","270",30,"","F",""
"4128","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC23",NA,NA,"BARS","KEEP",2,"S","315",40,"","F",""
"4129","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC23",NA,NA,"EAME","KEEP",1,"S","315",55,"","F",""
"4130","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC23",NA,NA,"EAME","KEEP",1,"H","45",60,"S","",""
"4131","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC23",NA,NA,"EAME","KEEP",1,"H","20",80,"S","",""
"4132","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC23",NA,NA,"EAME","KEEP",1,"H","55",45,"S","",""
"4133","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC23",NA,NA,"NOMO","KEEP",1,"H","195",180,"S","",""
"4134","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC23",NA,NA,"DICK","KEEP",1,"H","10",60,"S","",""
"4135","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC23",NA,NA,"DICK","KEEP",1,"H","30",85,"S","",""
"4136","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC23",NA,NA,"NOBO","KEEP",1,"H","210",125,"S","",""
"4137","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC23",NA,NA,"NOBO","KEEP",1,"H","240",200,"S","",""
"4138","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC23",NA,NA,"NOBO","KEEP",1,"H","250",100,"S","",""
"4139","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC23",NA,NA,"DICK","KEEP",1,"H","255",35,"S","",""
"4140","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC23",NA,NA,"DICK","KEEP",1,"H","210",65,"S","",""
"4141","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC23",NA,NA,"DICK","KEEP",1,"H","170",80,"S","",""
"4142","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC23",NA,NA,"DICK","KEEP",1,"H","240",50,"S","",""
"4143","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC23",NA,NA,"DICK","KEEP",1,"H","50",63,"S","",""
"4144","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC23",NA,NA,"DICK","KEEP",1,"H","40",120,"S","",""
"4145","06/07/2013","JBT","Tallgrass Prairie Preserve","TGPP-PC23",NA,NA,"UNKNOWN","KEEP",1,"H","260",120,"","","""Trill-Siren-Call"""
